ukprn,he_provider,country_of_he_provider,region_of_he_provider,academic_year,int_n_consult_sme,int_n_consult_lc,int_n_consult_nc,int_n_consult_total,int_v_consult_sme_000gbp,int_v_consult_lc_000gbp,int_v_consult_nc_000gbp,int_v_consult_total_000gbp,int_n_fe_sme,int_n_fe_lc,int_n_fe_nc,int_n_fe_total,int_v_fe_sme_000gbp,int_v_fe_lc_000gbp,int_v_fe_nc_000gbp,int_v_fe_total_000gbp,cpd_sme_000gbp,cpd_lc_000gbp,cpd_nc_000gbp,cpd_indiv_000gbp,cpd_tot_rev_000gbp,cpd_lrnr_days,contract_int_n_sme,contract_int_n_lc,contract_int_n_nc,contract_int_n_total,contract_int_v_sme_000gbp,contract_int_v_lc_000gbp,contract_int_v_nc_000gbp,contract_int_v_total_000gbp,cumul_patent,n_disclosures,n_patents_filed,n_external_patents,n_patents_granted,nonsoftware_sme,nonsoftware_lc,software_sme,software_lc,license_inc_nsw_nc_000gbp,license_inc_nsw_lc_000gbp,license_inc_nsw_sme_000gbp,license_inc_ip_nc_000gbp,license_inc_ip_lc_000gbp,license_inc_ip_sme_000gbp,license_inc_sw_nc_000gbp,license_inc_sw_lc_000gbp,license_inc_sw_sme_000gbp,external_investment_spin,n_spinouts_surv3,hefunds_eu_industry,hefunds_noneu_industry,hefunds_research_councils,hefunds_total,hefunds_uk_industry,inc_collab_public,ay_cpi,bci_sme,bci_lc,bci_total,cagr_5yr_2324,cluster
10007779,The Royal Veterinary College,England,London,2020/21,1529,582,267,2378,8024.135308,5426.171665,548.3139347,13998.62091,55,2,0,57,2537.435481,839.0864758,0,3376.521957,155.4742975,74.770082,148.3533373,576.7977754,955.3954922,8025,47,100,79,226,1157.156031,2983.68232,1764.8113,5905.649651,104,8,24,0,4,0,0,0,0,0,0,0,0,0,20.17605387,0,0,0,0,4,370.2899299,976.7583728,3211.553046,15236.48115,1951.143092,837.8996491,84.2583,11738.90287,9248.94046,20987.84333,0.007937783,STEM specialists
10007779,The Royal Veterinary College,England,London,2021/22,1023,491,73,1587,7194.644424,5137.212313,320.7139533,12652.57069,52,3,0,55,2430.24761,826.6778434,0,3256.925453,232.7202332,92.62496845,41.6812358,529.1201323,896.1465698,8036,41,60,41,142,960.9840477,2148.899268,779.2075471,3889.090863,88,20,16,0,8,3,0,0,0,4.631248422,0,0,0,0,0,0,0,0,0,4,709.7388207,461.9670301,3606.584709,10541.87922,1426.424514,804.6794134,86.3698,10585.87608,8112.789424,18698.66551,0.007937783,STEM specialists
10007779,The Royal Veterinary College,England,London,2022/23,992,515,77,1584,7535.5261,5723.996941,450.4342774,13709.95732,69,20,0,89,2443.660355,777.9239332,0,3221.584288,157.7607976,117.5045941,57.66429155,512.450591,845.3802742,4771,29,50,33,112,900.8685548,2411.02019,532.03469,3843.923435,128,20,20,0,8,3,2,0,0,4.352022004,0,7.616038507,0,8.704044008,11.96806051,0,0,0,0,4,739.8437406,335.1056943,3584.978126,10128.24321,1840.905308,300.2895183,91.9113,10899.63911,8921.645108,19821.28422,0.007937783,STEM specialists
10007779,The Royal Veterinary College,England,London,2023/24,1013,513,68,1594,7532.630329,5860.903168,351.7787135,13745.31221,91,5,0,96,2094.069156,801.1007872,0,2895.169943,195.0867202,87.1664069,66.41250049,536.4884805,885.1541081,6234,34,36,39,109,677.6150441,2712.535567,797.9877012,4188.138312,148,12,12,4,4,2,2,0,0,0,0,4.150781281,0,22.82929704,41.50781281,0,0,0,0,4,512.6214882,1078.165438,3723.250809,9665.094212,1032.506844,241.7830096,96.3674,10349.97312,9397.36882,19747.34194,0.007937783,STEM specialists
10007779,The Royal Veterinary College,England,London,2024/25,1009,509,70,1588,7793,6179,319,14291,93,8,0,101,2796,790,0,3586,257,66,76,539,938,5277,28,30,23,81,873,1748,958,3579,48,8,8,12,0,2,4,0,0,0,0,19,0,60,17,0,0,0,0,4,295,1210,3628,9412,463,279,100,11498,8777,20275,0.007937783,STEM specialists
10007803,The University of St. Andrews,Scotland,Scotland,2014/15,15,6,54,75,2720.414135,153.8572559,1301.659616,4175.931007,5,2,5,12,4.084705908,419.3631399,5.446274544,428.8941203,13.61568636,17.70039227,193.3427463,1858.541188,2083.200013,0,45,39,265,349,555.5200035,1007.560791,10808.13183,12371.21263,1648,60,224,0,168,34,11,5,0,77.60941225,507.8651012,846.8956916,0,0,0,0,0,0,7080.156907,76,,,,,,,73.4447,4126.914536,2088.646288,6215.560823,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2015/16,21,6,55,82,3150.378045,76.73997803,1353.046981,4580.165004,5,4,1,10,1.346315404,316.3841199,4.038946212,321.7693816,14.80946944,8.077892424,149.4410098,1486.332206,1658.660578,0,66,35,311,412,720.2787411,582.9545699,10573.96118,11877.19449,1932,76,152,0,160,35,18,2,0,17.50210025,236.9515111,867.0271202,0,0,0,0,0,5.385261616,4038.946212,92,288.1114965,1283.03858,25137.05491,60656.89421,1106.671262,234.2588803,74.2768,4744.415484,1213.030179,5957.445663,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2016/17,18,5,34,57,4016.903809,105.8472677,1033.333951,5156.085027,5,2,0,7,7.938545076,350.6190742,0,358.5576193,44.98508877,6.61545423,93.93945007,1579.77047,1725.310463,0,61,37,318,416,1751.77228,809.7315978,11106.02456,13667.52844,2356,84,60,0,228,51,17,0,0,9.261635922,55.56981553,1837.773185,0,0,0,0,0,0,15877.09015,92,105.8472677,1765.003189,23175.25926,50236.43633,1836.450094,598.0370624,75.5806,7614.387819,1321.767755,8936.155574,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2017/18,27,2,37,66,2915.554398,11.71951299,1287.844261,4215.118172,6,2,2,10,320.333355,226.5772511,13.0216811,559.9322873,22.13685787,7.813008659,263.0379582,1642.033987,1935.021811,0,55,35,285,375,2061.332118,910.2155088,11232.50212,14204.04974,2784,56,92,0,380,53,19,0,0,40.36721141,117.1951299,1134.188424,0,0,0,0,0,0,10417.34488,100,295.5921609,1777.45947,25065.43395,53745.68657,1763.135621,428.4133082,76.795,6431.408295,1265.707403,7697.115698,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2018/19,24,6,56,86,3634.338266,54.68038678,452.7027371,4141.721389,10,2,1,13,221.2648209,536.6307726,5.086547608,762.9821411,21.61782733,94.10113074,141.1516961,1365.738033,1622.608687,2538,59,32,286,377,2422.468298,934.6531229,10714.81254,14071.93396,3396,136,56,184,228,12,7,10,0,579.8664273,175.4858925,863.4414564,0,0,77.56985102,0,0,0,10173.09522,128,703.2152067,1074.533182,20956.57614,50127.92667,1651.856336,237.7961007,78.6388,7219.082692,1701.450175,8920.532867,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2019/20,40,26,71,137,949.58712,1433.594009,2458.116206,4841.297335,3,1,1,5,211.2923475,359.9340571,3.685331643,574.9117363,6.142219405,3.685331643,101.9608421,404.1580368,515.94643,1757,49,26,269,344,1959.36799,620.3641599,12941.65629,15521.38844,3168,88,84,0,196,9,13,3,1,413.9855879,127.7581636,1011.009314,0,0,0,0,0,22.11198986,9827.551048,128,326.7660723,647.3899253,18931.54865,49174.60856,1614.17526,261.6585467,81.4038,4153.368762,2541.65039,6695.019151,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2020/21,50,19,107,176,929.2853048,1601.029216,2853.131383,5383.445904,4,1,0,5,221.9365926,119.8694965,0,341.8060891,13.05509368,0,24.92336067,307.3881149,345.3665692,1010,67,29,254,350,1388.587237,583.9187356,13323.31652,15295.82249,3192,48,172,8,84,15,12,3,2,283.6515809,99.69344266,702.6014054,1.186826698,2.373653397,0,0,0,7.12096019,0,108,253.9809135,623.0840166,23152.61523,51812.10634,1120.364403,963.7032791,84.2583,3249.5315,2406.884544,5656.416044,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2021/22,44,16,154,214,876.463764,1081.396507,2988.313045,4946.173315,14,4,0,18,108.8343379,104.2030895,0,213.0374274,11.57812106,1.157812106,53.25935686,532.5935686,598.5888586,4145,81,35,296,412,2629.391292,907.7246908,19021.69508,22558.81107,3264,80,64,8,64,9,13,3,2,166.7249432,42.83904791,1664.933808,1.157812106,0,0,0,0,0,0,104,328.818638,881.0950124,25228.72578,61666.23056,2418.669489,1597.780706,86.3698,5279.623202,2136.163335,7415.786536,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2022/23,34,17,82,133,787.7159827,2017.162199,2145.546848,4950.425029,12,2,13,27,229.5691607,1.088005501,36.99218703,267.6493532,2.176011002,5.440027505,60.92830805,629.9551851,698.4995316,2567,121,45,303,469,3675.282582,1435.079256,14371.46466,19481.8265,3364,80,48,4,144,9,13,4,1,89.21645108,25.02412652,945.4767803,0,0,0,0,0,0,0,108,26.11213202,2425.164262,20496.93563,50617.27992,3916.819803,1807.177137,91.9113,5638.044506,3478.353587,9116.398093,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2023/24,29,27,83,139,781.3845761,2077.466031,2925.263108,5784.113715,26,2,13,41,269.8007833,7.263867241,39.43242217,316.4970727,36.31933621,2.07539064,92.3548835,518.8476601,649.5972704,1362,62,50,321,433,2226.894157,1237.970517,11806.89735,15271.76203,2892,84,96,12,124,11,15,2,0,78.86484434,123.4857431,1224.480478,0,0,0,0,0,10.3769532,0,92,88.20410222,1985.111148,19516.97358,41581.48918,2703.196309,3375.622877,96.3674,4512.936948,3446.186158,7959.123106,0.035196225,Scotland
10007803,The University of St. Andrews,Scotland,Scotland,2024/25,34,37,85,156,628,2566,2387,5581,11,0,3,14,268,0,86,354,20,2,101,950,1073,1636,53,42,357,452,2064,969,11828,14861,2700,52,20,12,36,16,13,2,0,566,105,382,0,0,0,0,0,10,0,80,507,1752,19831,40740,2089,3480,100,3352,3640,6992,0.035196225,Scotland
10007839,SAE Education Limited,England,South East,2019/20,0,0,0,0,0,0,0,0,2,9,8,19,0,0,0,0,0,0,0,216.2061231,216.2061231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4038,0,0,0,,
10007839,SAE Education Limited,England,South East,2020/21,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2583,0,0,0,,
10007839,SAE Education Limited,England,South East,2021/22,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,0,0,0,,
10007839,SAE Education Limited,England,South East,2022/23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,91.9113,0,0,0,,
10007839,SAE Education Limited,England,South East,2023/24,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3674,0,0,0,,
10007782,"St George's, University of London",England,London,2014/15,0,5,56,61,0,73.52470634,208.3200013,281.8447077,6,1,8,15,77.60941225,6.80784318,400.301179,484.7184344,65.35529453,47.65490226,2002.867464,262.7827467,2378.660407,37135,2,14,21,37,110.2870595,714.8235339,720.2698084,1545.380402,124,72,16,0,16,2,22,0,0,166.1113736,208.3200013,1.361568636,125.2643145,0,1.361568636,0,0,0,5446.274544,12,,,,,,,73.4447,190.619609,1003.476085,1194.095694,-0.030693392,STEM specialists
10007782,"St George's, University of London",England,London,2015/16,0,5,33,38,0,371.5830515,51.15998535,422.7430369,4,2,7,13,68.6620856,33.6578851,553.335631,655.6556017,14.80946944,84.81787045,1992.546798,53.85261616,2146.026754,14569,5,22,22,49,261.1851884,533.1409,616.612455,1410.938543,284,148,168,0,168,0,25,0,0,0,220.7957263,0,228.8736187,1.346315404,6.73157702,0,0,0,14637.14107,16,162.9041639,90.20313207,2960.547573,17288.0361,592.3787778,5488.927902,74.2768,336.578851,1160.523878,1497.102729,-0.030693392,STEM specialists
10007782,"St George's, University of London",England,London,2016/17,21,12,85,118,140.2476297,201.1098086,427.3583433,768.7157816,14,4,10,28,162.7401741,52.92363384,482.9281588,698.5919667,51.600543,62.18526976,1651.217376,243.4487157,2008.451904,9891,11,21,11,43,897.0555936,238.1563523,568.9290638,1704.14101,320,176,68,0,28,5,26,0,0,0,87.32399584,17.200181,79.38545076,0,42.33890707,0,0,0,4572.601964,16,117.7550853,13.23090846,2681.905145,17611.66225,770.0388724,8029.838345,75.5806,1259.582485,579.5137906,1839.096276,-0.030693392,STEM specialists
10007782,"St George's, University of London",England,London,2017/18,12,36,79,127,101.5691126,433.6219806,238.2967641,773.4878573,15,11,49,75,156.2601732,205.7425614,1234.455368,1596.458103,48.18022007,82.03659092,2444.169542,675.825249,3250.211602,18406,11,15,20,46,669.3144085,786.5095384,604.206003,2060.02995,340,128,28,4,4,11,39,0,0,0,149.7493326,31.25203464,0,0,0,0,0,0,13542.54834,16,134.1233153,286.4769842,4591.444756,17755.06218,910.2155088,8258.350153,76.795,958.3957289,1575.623413,2534.019142,-0.030693392,STEM specialists
10007782,"St George's, University of London",England,London,2018/19,8,18,30,56,596.397707,198.3753567,554.4336892,1349.206753,13,5,18,36,158.9546127,63.58184509,1314.872557,1537.409014,30.51928565,25.43273804,1272.908539,29.24764874,1358.108211,8739,8,24,9,41,398.0223503,1766.303657,825.2923493,2989.618356,364,112,56,16,28,7,29,0,0,527.7293143,195.8320829,21.61782733,0,0,16.53127972,265.7721125,0,0,0,16,180.5724401,494.6667548,3165.104249,16652.08523,1232.216158,6943.137484,78.6388,1191.523777,2224.092941,3415.616718,-0.030693392,STEM specialists
10007782,"St George's, University of London",England,London,2019/20,10,16,17,43,100.7323982,128.9866075,242.0034446,471.7224503,37,6,18,61,173.2105872,17.19821433,469.2655625,659.6743641,2.456887762,33.16798479,1734.56276,0,1770.187633,8279,8,19,8,35,443.468241,1142.452809,624.0494915,2209.970542,224,64,32,8,32,8,22,0,0,0,120.3875003,54.05153076,0,0,0,7.370663286,0,0,6879.285734,16,90.90484719,318.1669652,2772.597839,13881.41586,1165.793243,6359.653972,81.4038,771.4627573,1409.025132,2180.487889,-0.030693392,STEM specialists
10007782,"St George's, University of London",England,London,2020/21,24,39,18,81,141.2323771,201.7605387,195.8264052,538.8193211,5,1,5,11,121.0563232,1.186826698,1077.638642,1199.881792,0,3.560480095,1332.806382,450.9941454,1787.361008,362,6,22,9,37,280.0911008,1020.670961,773.8110073,2074.573069,192,20,16,32,0,13,43,0,0,0,278.9042741,34.41797425,33.23114755,0,0,0,0,0,322.816862,16,126.9904567,208.8814989,2675.107378,13265.16201,680.0516982,4922.957145,84.2583,576.7977754,1502.5226,2079.320376,-0.030693392,STEM specialists
10007782,"St George's, University of London",England,London,2021/22,87,34,35,156,494.3857691,120.412459,42.83904791,657.637276,3,0,5,8,92.62496845,0,1250.437074,1343.062043,0,96.09840477,1220.333959,360.0795648,1676.511929,888,7,26,13,46,325.3452017,1634.830693,2275.100788,4235.276682,140,20,24,4,4,24,29,0,0,4.631248422,96.09840477,24.31405422,0,0,0,0,0,0,3663.317502,16,401.7608007,750.2622444,2379.303877,14195.93423,772.2606744,4947.331127,86.3698,936.6699934,1851.341557,2788.01155,-0.030693392,STEM specialists
10007782,"St George's, University of London",England,London,2022/23,98,55,12,165,443.9062444,142.5287206,205.6330397,792.0680047,4,15,62,81,9.792049509,92.48046758,1336.070755,1438.343272,0,51.13625854,862.7883623,270.9133697,1184.837991,526,5,24,14,43,206.7210452,1399.175074,2097.674606,3703.570725,192,40,12,4,40,13,16,0,0,0,54.40027505,21.76011002,11.96806051,0,0,1.088005501,0,0,13056.06601,16,362.3058318,697.4115261,1589.576037,13881.86219,467.8423654,804.0360652,91.9113,682.1794491,1688.584537,2370.763987,-0.030693392,STEM specialists
10007782,"St George's, University of London",England,London,2023/24,77,76,53,206,322.7232446,209.6144547,610.1648483,1142.502548,1,3,1,5,14.52773448,88.20410222,1245.234384,1347.966221,0,119.3349618,905.9080145,196.1244155,1221.367392,894,5,22,17,44,190.9359389,947.4158273,1290.892978,2429.244745,188,8,4,4,24,17,17,0,0,5.188476601,72.63867241,19.71621108,0,0,0,0,0,0,0,12,,,,,,911.0964911,96.3674,547.9031291,1317.873057,1865.776186,-0.030693392,STEM specialists
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2014/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,73.4447,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2015/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.12103914,0,0,74.2768,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2016/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.400362,0,0,75.5806,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2017/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.46070708,0,0,76.795,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.44473212,0,0,78.6388,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05599493,0,0,81.4038,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2583,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.36833556,0,0,91.9113,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2023/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.50566478,0,0,96.3674,0,0,0,,Northern Ireland
10008026,St Mary's University College,Northern Ireland,Northern Ireland,2024/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,100,0,0,0,,Northern Ireland
10007843,"St Mary's University, Twickenham",England,London,2014/15,2,0,13,15,91.22509861,0,543.2658858,634.4909844,57,6,111,174,155.2188245,822.3874561,547.3505917,1524.956872,2.723137272,0,4.084705908,295.460394,302.2682372,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,73.4447,246.4439231,822.3874561,1068.831379,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2015/16,3,1,15,19,78.08629343,12.11683864,389.0851518,479.2882838,51,7,92,150,472.5567068,506.2145919,572.1840467,1550.955345,5.385261616,1.346315404,1.346315404,472.5567068,480.6345992,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.385261616,12.11683864,0,0,74.2768,550.6430002,518.3314305,1068.974431,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2016/17,6,3,25,34,62.18526976,191.8481727,79.38545076,333.4188932,51,8,117,176,504.0976124,656.2530596,916.9019563,2077.252628,0,0,9.261635922,478.9588863,488.2205222,4377,1,2,11,14,46.30817961,21.16945354,68.800724,136.2783571,0,0,0,0,0,0,0,0,0,0,0,0,182.5865368,0,0,0,0,0,0,0,0,0,17.200181,95.26254092,0,0,75.5806,612.5910617,869.2706859,1481.861748,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2017/18,11,5,22,38,59.89973306,5.20867244,342.4702129,407.5786184,124,15,163,302,315.1246826,850.3157758,1091.216876,2256.657334,0,0,3.90650433,557.327951,561.2344554,4877,0,0,14,14,0,0,376.3265838,376.3265838,0,0,0,0,0,0,0,0,0,0,0,0,106.777785,0,0,0,0,0,0,0,0,0,18.23035354,600.2994987,26.0433622,0,76.795,375.0244157,855.5244482,1230.548864,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2018/19,4,0,10,14,124.6204164,0,408.1954455,532.8158619,147,12,191,350,367.5030646,796.0447006,1285.624908,2449.172673,0,0,34.33419635,471.7772906,506.111487,4889,1,1,5,7,29.24764874,16.53127972,106.8174998,152.5964282,0,0,0,0,0,0,0,0,0,0,0,0,202.1902674,0,0,0,0,0,0,0,13.98800592,0,17.80291663,527.7293143,268.3153863,0,78.6388,521.3711298,812.5759803,1333.94711,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2019/20,2,0,6,8,27.02576538,0,289.9127559,316.9385213,101,7,123,231,195.3225771,82.30574003,533.1446444,810.7729615,0,0,3.685331643,366.0762765,369.7616082,3697,2,2,3,7,55.27997464,15.96977045,121.6159442,192.8656893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.456887762,0,6.142219405,418.8993634,141.2710463,0,81.4038,277.6283171,98.27551048,375.9038276,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2020/21,0,2,14,16,0,1.186826698,344.1797425,345.3665692,45,3,59,107,83.07786889,16.61557378,384.5318503,484.2252929,0,0,7.12096019,394.0264639,401.1474241,4226,2,2,8,12,61.71498832,94.94613587,188.705445,345.3665692,0,0,0,0,0,0,0,0,0,0,0,0,51.03354803,0,0,0,0,0,0,0,1.186826698,59.34133492,14.24192038,912.6697311,185.1449649,0,84.2583,144.7928572,112.7485363,257.5413935,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2021/22,1,1,16,18,5.789060528,15.05155737,386.7092433,407.5498612,118,8,62,188,543.0138775,399.4451764,765.3138018,1707.772856,1.157812106,0,18.52499369,321.8717654,341.5545712,3750,3,18,1,22,87.99372003,55.57498107,238.5092938,382.0779949,0,0,0,0,0,0,0,0,0,0,0,0,67.15310213,0,0,0,0,0,0,4,31.26092685,75.25778687,204.9327427,1237.701141,215.3530516,0,86.3698,636.7966581,470.0717149,1106.868373,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2022/23,8,1,17,26,1.088005501,58.75229705,670.2113886,730.0516911,80,5,176,261,1163.077881,11.96806051,589.6989815,1764.744923,0,0,6.528033006,380.8019253,387.3299583,4514,2,5,4,11,58.75229705,106.6245391,175.1688857,340.5457218,0,0,0,0,0,0,0,0,0,0,0,0,19.58409902,0,0,0,0,0,0,4,100.0965061,58.75229705,60.92830805,1122.821677,87.04044008,0,91.9113,1222.918183,177.3448967,1400.26308,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2023/24,4,1,9,14,57.07324261,20.7539064,319.6101586,397.4373076,38,2,71,111,1081.278524,3.113085961,882.0410222,1966.432632,0,0,237.6322283,594.5994185,832.2316468,4938,0,1,2,3,0,189.8982436,109.9957039,299.8939475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94.43027414,107.9203133,76.78945369,892.4179754,66.41250049,0,96.3674,1138.351766,213.765236,1352.117002,0.291776874,"Small and mid-size, teaching focus"
10007843,"St Mary's University, Twickenham",England,London,2024/25,3,1,30,34,118,20,297,435,76,8,153,237,1215,7,542,1764,0,0,0,390,390,5236,1,0,6,7,22,0,138,160,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,4,160,32,17,630,26,0,100,1355,27,1382,0.291776874,"Small and mid-size, teaching focus"
10007156,The University of Salford,England,North West,2014/15,1147,276,149,1572,924.5051038,932.6745157,3318.142766,5175.322385,171,10,3,184,742.0549066,10.89254909,13.61568636,766.5631421,1341.145106,306.3529431,6171.990627,520.1192189,8339.607895,33552,13,14,96,123,264.1443154,163.3882363,1857.179619,2284.712171,44,68,12,4,4,7,0,14,32,0,0,20.42352954,0,0,1.361568636,29.95450999,36.76235317,8.169411816,5963.670626,36,,,,,,,73.4447,1960.658836,1143.717654,3104.37649,-0.002410318,Large with teaching and research focus
10007156,The University of Salford,England,North West,2015/16,1104,257,165,1526,904.7239515,1262.843849,2739.751847,4907.319648,210,42,11,263,642.1924477,16.15578485,24.23367727,682.5819098,2860.920234,469.864076,4366.100855,440.2451371,8137.130302,33117,10,15,98,123,118.4757556,216.75678,2043.706783,2378.939319,68,96,20,4,4,8,1,8,34,0,0,10.77052323,0,0,14.80946944,17.50210025,43.08209293,4.038946212,6623.871788,44,0,0,1874.071042,8351.194451,708.1619025,3944.704134,74.2768,1695.011094,1538.838507,3233.8496,-0.002410318,Large with teaching and research focus
10007156,The University of Salford,England,North West,2016/17,970,324,138,1432,746.2232372,1831.157731,1338.967936,3916.348904,217,42,11,270,665.5146956,23.81563523,18.52327184,707.8536026,3290.526934,816.347052,3487.66747,447.204706,8041.746162,34873,15,7,44,66,220.9561713,64.83145146,477.6357954,763.4234182,84,76,52,4,0,9,1,5,17,0,0,6.61545423,0,0,62.18526976,2.646181692,31.75418031,2.646181692,3969.272538,44,0,50.27745215,1518.908291,7282.292017,533.205611,4182.290164,75.5806,1704.14101,1951.558998,3655.700008,-0.002410318,Large with teaching and research focus
